CustomerID,Gender,SeniorCitizen,TenureMonths,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,MonthlyCharges,TotalCharges,SupportTickets,PaymentDelays,Churn
CUST-12702,Female,0,22,One year,Yes,Credit card (automatic),No,Yes,No,24.34,542.76,1,0,No
CUST-12703,Male,0,17,One year,Yes,Bank transfer (automatic),No,Yes,Yes,89.32,1525.24,1,1,No
CUST-12704,Female,1,15,Month-to-month,No,Mailed check,DSL,No,No,115.72,1779.4,5,2,Yes
CUST-12705,Female,0,48,One year,Yes,Bank transfer (automatic),DSL,Yes,Yes,104.76,4966.23,1,1,No
CUST-12706,Male,0,32,One year,No,Mailed check,DSL,Yes,Yes,71.96,2332.69,0,0,No
CUST-12707,Female,0,40,One year,No,Bank transfer (automatic),Fiber optic,Yes,Yes,97.52,3834.96,1,0,No
CUST-12708,Female,1,57,One year,Yes,Electronic check,Fiber optic,Yes,No,113.11,6486.13,0,1,No
CUST-12709,Female,0,58,Month-to-month,Yes,Bank transfer (automatic),No,No,No,39.96,2370.81,5,0,No
CUST-12710,Female,1,16,Two year,Yes,Credit card (automatic),Fiber optic,No,No,97.97,1534.04,3,0,No
CUST-12711,Male,0,28,One year,Yes,Electronic check,DSL,No,No,45.37,1331.32,6,2,No
CUST-12712,Female,0,1,Two year,No,Electronic check,Fiber optic,No,Yes,106.38,106.38,1,0,Yes
CUST-12713,Female,0,41,Month-to-month,No,Credit card (automatic),DSL,No,Yes,28.13,1208.31,1,1,No
CUST-12714,Female,0,48,Month-to-month,Yes,Bank transfer (automatic),DSL,No,No,36.16,1807.6,2,1,No
CUST-12715,Male,0,31,Month-to-month,No,Bank transfer (automatic),DSL,Yes,No,90.67,2828.06,1,1,No
CUST-12716,Female,0,36,Month-to-month,Yes,Credit card (automatic),DSL,No,No,35.82,1279.74,2,0,Yes
CUST-12717,Male,0,33,One year,No,Electronic check,Fiber optic,No,No,34.13,1141.91,3,2,No
CUST-12718,Male,0,33,Month-to-month,No,Credit card (automatic),Fiber optic,No,Yes,74.07,2414.12,0,1,No
CUST-12719,Female,0,23,Two year,No,Mailed check,DSL,No,No,102.17,2481.14,1,1,No
CUST-12720,Female,0,60,One year,Yes,Mailed check,No,No,Yes,45.23,2684.47,1,0,No
CUST-12721,Male,0,30,One year,Yes,Bank transfer (automatic),Fiber optic,Yes,No,102.78,3149.27,2,1,No
CUST-12722,Female,0,45,Month-to-month,No,Electronic check,DSL,Yes,Yes,99.45,4438.19,0,2,Yes
CUST-12723,Male,0,39,Two year,Yes,Mailed check,DSL,Yes,No,76.45,3061.39,1,1,Yes
CUST-12724,Male,0,45,Two year,Yes,Credit card (automatic),Fiber optic,Yes,Yes,83.23,3845.97,1,1,No
CUST-12725,Female,0,12,One year,No,Bank transfer (automatic),No,Yes,Yes,22.31,287.02,1,2,No
CUST-12726,Female,0,32,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,Yes,55.15,1779.13,3,0,Yes
CUST-12727,Male,1,56,Month-to-month,Yes,,No,Yes,Yes,44.72,2456.49,1,0,No
CUST-12728,Male,0,24,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,33.33,746.14,2,0,No
CUST-12729,Male,0,13,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,Yes,57.41,761.23,0,2,Yes
CUST-12730,Male,0,20,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,Yes,53.92,1151.31,0,2,Yes
CUST-12731,Female,0,56,One year,No,Mailed check,Fiber optic,Yes,Yes,91.5,5096.59,0,0,No
CUST-12732,Female,0,53,One year,Yes,Bank transfer (automatic),Fiber optic,No,Yes,78.36,4263.48,3,1,No
CUST-12733,Female,0,68,Month-to-month,Yes,Bank transfer (automatic),No,No,No,110.02,7450.85,1,1,No
CUST-12734,Female,0,54,Month-to-month,No,Mailed check,DSL,No,No,32.86,1785.91,1,3,No
CUST-12735,Female,0,34,Two year,No,Mailed check,Fiber optic,Yes,Yes,24.25,836.1,1,1,No
CUST-12736,Male,0,28,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,71.98,2010.36,1,1,Yes
CUST-12737,Female,0,50,One year,Yes,Credit card (automatic),Fiber optic,Yes,No,18.35,815.31,0,3,Yes
CUST-12738,Female,0,2,Month-to-month,Yes,Electronic check,DSL,No,Yes,97.42,163.89,1,1,Yes
CUST-12739,Female,0,26,Month-to-month,No,Electronic check,Fiber optic,Yes,Yes,69.1,1806.58,1,2,Yes
CUST-12740,Female,1,51,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,No,67.3,3427.5,1,2,No
CUST-12741,Female,0,47,One year,No,Credit card (automatic),Fiber optic,Yes,Yes,54.68,2601.77,2,0,No
CUST-12742,Male,0,26,Month-to-month,No,Electronic check,Fiber optic,Yes,Yes,55.93,1492.02,1,0,No
CUST-12743,Male,1,61,Two year,Yes,Mailed check,Fiber optic,No,Yes,61.58,3744.38,1,1,No
CUST-12744,Male,0,23,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,19.86,408.66,4,0,Yes
CUST-12745,Female,0,37,Month-to-month,No,Electronic check,No,No,No,26.65,1063.47,2,2,No
CUST-12746,Male,0,41,One year,Yes,Mailed check,No,No,No,69.01,2761.64,0,1,No
CUST-12747,Male,1,52,Month-to-month,No,Bank transfer (automatic),DSL,Yes,Yes,33.34,1703.91,0,2,No
CUST-12748,Female,0,49,One year,Yes,Mailed check,DSL,No,Yes,96.52,4686.98,1,0,No
CUST-12749,Female,0,27,Month-to-month,No,Electronic check,DSL,Yes,Yes,45.84,1275.0,2,2,No
CUST-12750,Female,0,6,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,Yes,28.09,234.39,2,1,Yes
CUST-12751,Male,1,66,One year,Yes,Mailed check,No,No,Yes,41.89,2756.06,1,2,No
CUST-12752,Male,0,24,Two year,Yes,Mailed check,Fiber optic,Yes,No,54.14,1310.85,0,0,Yes
CUST-12753,Female,0,38,Month-to-month,No,Mailed check,No,Yes,Yes,21.8,849.84,3,0,No
CUST-12754,Female,1,28,Two year,No,Credit card (automatic),DSL,No,No,32.49,999.92,1,1,No
CUST-12755,Male,0,28,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,Yes,50.8,1333.72,2,0,Yes
CUST-12756,Male,0,66,Two year,No,Mailed check,DSL,No,No,49.45,3300.91,1,2,No
CUST-12757,Female,0,61,One year,No,Mailed check,,Yes,Yes,98.69,,0,0,No
CUST-12758,Female,0,46,Month-to-month,No,Electronic check,Fiber optic,No,Yes,103.0,4719.46,2,1,Yes
CUST-12759,Male,1,69,Month-to-month,Yes,Credit card (automatic),DSL,No,Yes,37.69,2616.92,0,0,No
CUST-12760,Female,0,43,Month-to-month,No,Mailed check,Fiber optic,No,Yes,30.71,1357.57,1,0,No
CUST-12761,Male,0,59,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,81.98,4865.98,0,0,No
CUST-12762,Male,0,2,Month-to-month,Yes,Credit card (automatic),No,Yes,Yes,99.11,306.15,1,0,Yes
CUST-12763,Male,0,15,One year,Yes,Credit card (automatic),DSL,Yes,No,115.1,1732.87,1,1,Yes
CUST-12764,Male,1,37,Two year,No,,No,No,No,18.93,701.76,3,0,No
CUST-12765,Female,0,71,Month-to-month,Yes,Bank transfer (automatic),No,No,No,59.82,4238.16,0,0,No
CUST-12766,Female,0,20,Month-to-month,No,Credit card (automatic),No,No,Yes,92.02,1868.05,2,0,Yes
CUST-12767,Male,0,35,One year,Yes,Credit card (automatic),Fiber optic,Yes,Yes,101.52,3551.6,0,1,Yes
CUST-12768,Male,1,34,Two year,No,Mailed check,Fiber optic,No,No,24.51,834.0,1,0,No
CUST-12769,Male,0,31,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,Yes,86.65,2687.04,2,3,Yes
CUST-12770,Male,0,19,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,No,47.29,891.78,3,0,Yes
CUST-12771,Male,0,68,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,25.75,1720.57,0,1,No
CUST-12772,Female,0,24,Month-to-month,No,Electronic check,Fiber optic,Yes,Yes,67.4,1638.51,1,0,No
CUST-12773,Female,0,39,Month-to-month,Yes,Mailed check,No,No,Yes,34.14,1317.21,2,2,Yes
CUST-12774,Female,0,54,Month-to-month,Yes,,Fiber optic,No,No,92.32,5015.96,1,2,Yes
CUST-12775,Female,0,39,Month-to-month,Yes,Electronic check,DSL,Yes,No,92.75,3622.79,2,0,No
CUST-12776,Male,0,17,One year,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,102.88,1729.63,2,0,Yes
CUST-12777,Male,0,19,Month-to-month,No,Mailed check,DSL,No,Yes,56.2,1146.04,2,0,No
CUST-12778,Male,1,48,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,Yes,19.59,935.2,4,0,No
CUST-12779,Male,0,35,Month-to-month,Yes,Mailed check,DSL,Yes,No,44.35,1583.39,1,1,No
CUST-12780,Male,1,32,Two year,No,Mailed check,Fiber optic,Yes,No,65.27,2053.64,2,0,Yes
CUST-12781,Female,0,47,Two year,No,Credit card (automatic),No,No,No,88.0,4034.72,1,0,No
CUST-12782,Male,0,47,Month-to-month,No,Electronic check,Fiber optic,No,Yes,56.65,2634.2,2,0,No
CUST-12783,Female,1,64,Month-to-month,No,Bank transfer (automatic),DSL,Yes,No,72.12,4508.81,1,0,No
CUST-12784,Female,0,46,One year,No,Electronic check,Fiber optic,No,No,70.94,3251.4,1,0,No
CUST-12785,Female,0,35,Month-to-month,No,Credit card (automatic),DSL,No,No,34.83,1292.48,1,1,No
CUST-12786,Female,1,17,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,80.87,1329.53,2,0,Yes
CUST-12787,Male,0,42,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,No,62.39,2515.08,3,1,No
CUST-12788,Female,0,29,Two year,Yes,Electronic check,No,Yes,Yes,99.45,2959.06,2,0,No
CUST-12789,Female,0,70,Two year,No,Mailed check,DSL,No,No,87.66,6112.43,2,0,No
CUST-12790,Female,0,17,One year,No,Bank transfer (automatic),Fiber optic,No,No,29.45,499.86,3,2,Yes
CUST-12791,Male,0,14,Month-to-month,Yes,Credit card (automatic),No,Yes,Yes,67.37,982.59,0,0,No
CUST-12792,Male,0,24,Two year,Yes,Bank transfer (automatic),No,No,Yes,88.85,2158.56,4,1,Yes
CUST-12793,Male,0,57,Two year,No,Bank transfer (automatic),DSL,No,Yes,26.99,1575.96,2,1,No
CUST-12794,Female,0,50,Two year,No,Electronic check,Fiber optic,No,No,97.9,4940.02,6,0,No
CUST-12795,Female,0,57,Month-to-month,Yes,Mailed check,DSL,Yes,Yes,40.56,2224.61,2,0,No
CUST-12796,Male,0,61,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,No,68.81,4126.69,0,0,Yes
CUST-12797,Female,0,39,One year,Yes,Electronic check,DSL,No,No,112.78,4456.98,1,0,No
CUST-12798,Male,0,55,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes,75.67,4122.76,0,1,No
CUST-12799,Male,0,36,Month-to-month,Yes,Mailed check,DSL,No,Yes,60.87,,0,0,Yes
CUST-12800,Female,0,37,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,Yes,18.93,637.27,1,0,No
CUST-12801,Female,0,14,Two year,Yes,Mailed check,Fiber optic,Yes,Yes,31.66,422.99,2,1,No
CUST-12802,Female,0,27,Two year,Yes,Electronic check,No,No,No,76.41,2045.6,0,0,No
CUST-12803,Female,1,31,Month-to-month,No,Electronic check,Fiber optic,Yes,No,67.88,2057.41,1,0,Yes
CUST-12804,Male,0,44,Two year,Yes,Mailed check,DSL,No,Yes,54.81,2358.99,1,0,No
CUST-12805,Male,0,68,One year,No,Mailed check,DSL,No,Yes,111.03,7565.97,1,1,No
CUST-12806,Male,0,48,Two year,No,Electronic check,DSL,Yes,No,51.66,2439.3,0,0,Yes
CUST-12807,Male,0,57,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,72.23,4086.79,1,1,Yes
CUST-12808,Male,1,22,Month-to-month,Yes,Mailed check,Fiber optic,Yes,Yes,75.41,1549.71,0,2,Yes
CUST-12809,Female,1,4,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,71.26,381.95,1,0,Yes
CUST-12810,Male,0,72,Month-to-month,No,Bank transfer (automatic),DSL,No,No,66.25,,0,1,No
CUST-12811,Male,0,46,One year,No,Electronic check,Fiber optic,Yes,No,52.12,2372.78,2,0,No
CUST-12812,Male,1,59,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,109.58,6420.27,1,0,Yes
CUST-12813,Female,1,34,Two year,Yes,Credit card (automatic),No,Yes,No,63.56,2161.58,3,0,No
CUST-12814,Female,0,11,Month-to-month,Yes,Mailed check,Fiber optic,No,No,71.36,784.13,1,0,No
CUST-12815,Female,0,31,Month-to-month,Yes,Mailed check,DSL,No,No,84.23,2547.33,1,0,No
CUST-12816,Female,0,11,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,25.05,148.02,1,0,Yes
CUST-12817,Male,1,56,Month-to-month,No,Electronic check,DSL,No,Yes,96.77,5392.82,3,1,No
CUST-12818,Male,0,38,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,No,69.76,2572.71,2,0,No
CUST-12819,Female,0,21,One year,Yes,Bank transfer (automatic),Fiber optic,No,Yes,84.3,1778.87,1,0,Yes
CUST-12820,Female,0,10,Month-to-month,No,Credit card (automatic),DSL,Yes,Yes,95.84,967.3,1,0,Yes
CUST-12821,Male,0,26,One year,Yes,Electronic check,DSL,No,Yes,106.1,2709.94,1,0,No
CUST-12822,Male,0,8,One year,Yes,Bank transfer (automatic),DSL,Yes,Yes,57.67,434.63,0,1,No
CUST-12823,Female,1,8,Month-to-month,Yes,Mailed check,No,Yes,Yes,99.8,886.55,3,1,Yes
CUST-12824,Female,0,60,One year,No,Credit card (automatic),DSL,Yes,No,44.26,2694.36,1,0,No
CUST-12825,Female,0,72,Two year,No,Credit card (automatic),Fiber optic,Yes,Yes,84.61,6069.31,2,1,No
CUST-12826,Female,0,34,Month-to-month,Yes,Electronic check,DSL,Yes,No,28.57,1085.98,2,0,No
CUST-12827,Male,0,16,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,Yes,20.26,264.31,1,1,Yes
CUST-12828,Male,0,13,Two year,Yes,Bank transfer (automatic),Fiber optic,No,No,27.87,321.68,2,1,Yes
CUST-12829,Male,0,22,Month-to-month,No,Credit card (automatic),No,Yes,No,50.35,1102.17,3,1,Yes
CUST-12830,Female,0,27,Month-to-month,No,Electronic check,DSL,No,Yes,21.38,500.71,1,2,Yes
CUST-12831,Female,0,64,Two year,Yes,Credit card (automatic),Fiber optic,No,No,81.61,5312.56,0,1,No
CUST-12832,Male,0,2,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,Yes,50.06,,1,2,Yes
CUST-12833,Male,0,26,Month-to-month,Yes,Bank transfer (automatic),No,No,No,92.26,2359.26,0,0,Yes
CUST-12834,Male,1,69,Two year,Yes,Electronic check,DSL,Yes,No,22.86,1599.73,2,2,No
CUST-12835,Male,1,30,Two year,No,Mailed check,DSL,No,Yes,40.03,1208.2,0,0,No
CUST-12836,Female,0,8,Month-to-month,No,Electronic check,Fiber optic,Yes,No,59.25,458.77,0,2,Yes
CUST-12837,Male,0,38,Month-to-month,Yes,Mailed check,DSL,Yes,No,56.71,2094.55,0,0,No
CUST-12838,Male,1,61,Two year,No,Bank transfer (automatic),DSL,No,No,31.42,1844.81,0,0,No
CUST-12839,Male,0,65,One year,No,Credit card (automatic),Fiber optic,Yes,No,118.16,7789.74,1,1,No
CUST-12840,Male,0,67,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,No,46.84,3070.64,3,0,Yes
CUST-12841,Male,1,46,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,No,90.71,4257.56,2,1,Yes
CUST-12842,Male,0,72,Month-to-month,Yes,Electronic check,Fiber optic,Yes,Yes,40.36,2863.68,1,0,No
CUST-12843,Male,0,43,Two year,Yes,Credit card (automatic),Fiber optic,Yes,No,106.47,4617.71,1,0,No
CUST-12844,Female,1,59,Two year,No,Electronic check,Fiber optic,No,Yes,57.22,3399.25,2,1,No
CUST-12845,Female,0,46,Two year,Yes,Credit card (automatic),Fiber optic,No,No,108.79,5037.61,1,2,Yes
CUST-12846,Female,0,72,Two year,Yes,Mailed check,Fiber optic,Yes,Yes,52.6,3823.8,3,4,No
CUST-12847,Female,0,35,One year,Yes,Credit card (automatic),DSL,Yes,No,19.12,588.62,2,1,No
CUST-12848,Male,0,39,Month-to-month,Yes,Mailed check,DSL,No,Yes,70.21,2704.37,1,0,Yes
CUST-12849,Female,0,51,One year,No,,Fiber optic,Yes,No,70.99,3552.09,1,0,Yes
CUST-12850,Female,0,4,One year,Yes,Credit card (automatic),Fiber optic,No,Yes,30.29,130.63,2,1,Yes
CUST-12851,Male,1,51,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,Yes,41.86,2068.69,1,2,Yes
CUST-12852,Male,0,5,Month-to-month,No,Credit card (automatic),Fiber optic,No,Yes,96.99,385.9,4,2,Yes
CUST-12853,Female,0,55,Two year,Yes,Credit card (automatic),DSL,No,No,21.94,1194.83,2,2,No
CUST-12854,Female,0,20,Month-to-month,Yes,Electronic check,DSL,Yes,No,67.45,1238.55,4,1,Yes
CUST-12855,Male,0,24,Month-to-month,Yes,Mailed check,DSL,No,No,71.56,1730.38,0,0,No
CUST-12856,Female,0,36,One year,No,Mailed check,Fiber optic,No,Yes,87.47,3086.04,1,0,Yes
CUST-12857,Male,1,34,One year,Yes,Credit card (automatic),Fiber optic,No,No,22.01,706.31,0,0,No
CUST-12858,Male,1,54,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,77.11,4049.92,4,2,Yes
CUST-12859,Male,0,34,Two year,Yes,Electronic check,Fiber optic,Yes,No,18.56,713.55,1,0,No
CUST-12860,Male,0,17,Month-to-month,No,Bank transfer (automatic),No,No,Yes,44.9,690.15,1,1,No
CUST-12861,Female,0,5,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes,68.47,324.15,1,0,Yes
CUST-12862,Male,0,18,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,109.83,1887.35,0,0,Yes
CUST-12863,Male,0,55,One year,Yes,Bank transfer (automatic),No,No,No,30.97,1661.57,2,1,No
CUST-12864,Female,0,53,Two year,No,Mailed check,Fiber optic,Yes,Yes,35.26,1956.37,0,2,No
CUST-12865,Male,1,50,Two year,No,Electronic check,No,No,No,85.51,4290.37,1,1,No
CUST-12866,Female,0,72,Two year,Yes,Bank transfer (automatic),No,Yes,Yes,55.92,3990.06,1,0,Yes
CUST-12867,Female,0,45,Month-to-month,Yes,Electronic check,No,No,No,80.9,3638.79,3,0,No
CUST-12868,Female,0,13,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,Yes,118.49,1512.34,0,0,Yes
CUST-12869,Male,0,16,One year,Yes,Electronic check,Fiber optic,Yes,Yes,117.43,1874.26,4,0,Yes
CUST-12870,Female,0,13,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,Yes,53.8,736.59,3,1,Yes
CUST-12871,Female,0,20,Two year,No,Mailed check,DSL,Yes,No,68.89,1361.25,3,0,No
CUST-12872,Male,0,66,One year,No,Bank transfer (automatic),Fiber optic,Yes,Yes,109.17,7216.22,2,1,Yes
CUST-12873,Female,0,47,Two year,Yes,Credit card (automatic),No,No,Yes,27.51,1304.79,0,0,No
CUST-12874,Female,0,19,Month-to-month,No,Electronic check,DSL,Yes,No,63.71,1194.18,0,2,Yes
CUST-12875,Female,0,45,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,No,56.2,2492.2,4,1,No
CUST-12876,Female,0,37,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,47.89,1745.67,2,1,Yes
CUST-12877,Female,0,54,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,No,118.17,6416.14,1,0,Yes
CUST-12878,Male,0,6,One year,Yes,Bank transfer (automatic),No,No,No,91.97,590.94,0,0,Yes
CUST-12879,Female,0,14,Month-to-month,No,Electronic check,No,No,Yes,57.32,745.59,2,1,No
CUST-12880,Female,0,4,Month-to-month,No,Mailed check,,Yes,No,101.57,393.23,1,3,Yes
CUST-12881,Male,0,55,Month-to-month,Yes,Credit card (automatic),DSL,Yes,Yes,67.46,3672.65,0,0,No
CUST-12882,Male,0,34,Month-to-month,No,Electronic check,Fiber optic,Yes,Yes,105.97,3642.98,0,0,No
CUST-12883,Male,0,27,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,45.02,1191.98,8,1,Yes
CUST-12884,Female,0,7,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,No,40.72,395.09,1,1,Yes
CUST-12885,Male,0,3,Month-to-month,Yes,Electronic check,DSL,Yes,No,43.1,140.19,3,1,Yes
CUST-12886,Female,0,47,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,Yes,72.37,3460.49,0,3,Yes
CUST-12887,Female,1,2,Month-to-month,Yes,Credit card (automatic),DSL,No,Yes,47.53,47.53,2,2,Yes
CUST-12888,Male,0,25,Month-to-month,No,Electronic check,Fiber optic,No,No,33.04,826.59,2,3,Yes
CUST-12889,Male,1,60,Month-to-month,No,Credit card (automatic),DSL,No,No,118.21,7123.41,1,1,No
CUST-12890,Female,0,24,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,Yes,108.74,2558.09,5,1,Yes
CUST-12891,Male,0,15,One year,No,Mailed check,DSL,Yes,Yes,82.07,1232.07,3,1,No
CUST-12892,Female,1,14,One year,No,Mailed check,No,No,Yes,107.85,1562.49,1,2,Yes
CUST-12893,Male,0,54,Two year,Yes,Bank transfer (automatic),Fiber optic,Yes,No,112.26,6045.67,1,0,No
CUST-12894,Male,0,6,Month-to-month,No,Mailed check,DSL,Yes,Yes,86.2,474.61,1,1,Yes
CUST-12895,Male,0,18,Month-to-month,No,Electronic check,Fiber optic,No,No,70.38,1356.99,1,2,Yes
CUST-12896,Female,0,20,Two year,Yes,Credit card (automatic),No,No,Yes,106.89,2079.21,5,1,No
CUST-12897,Male,0,62,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,No,75.31,4677.01,1,0,No
CUST-12898,Female,0,40,One year,No,Mailed check,Fiber optic,No,No,30.99,1204.19,1,0,No
CUST-12899,Female,1,39,Month-to-month,No,Credit card (automatic),DSL,Yes,Yes,55.12,2102.84,3,3,No
CUST-12900,Female,0,52,Month-to-month,No,Electronic check,Fiber optic,No,No,63.07,3316.72,2,0,No
CUST-12901,Female,1,32,One year,No,Credit card (automatic),Fiber optic,Yes,No,112.25,3581.72,4,1,No
CUST-12902,Male,1,27,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,84.5,2301.79,4,1,Yes
CUST-12903,Female,0,52,Month-to-month,Yes,Credit card (automatic),No,No,No,106.22,5410.68,2,0,No
CUST-12904,Female,0,63,Month-to-month,Yes,Bank transfer (automatic),DSL,No,No,94.39,5971.73,3,0,Yes
CUST-12905,Male,1,63,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,Yes,49.39,3075.54,0,1,No
CUST-12906,Female,1,17,Month-to-month,Yes,Mailed check,No,Yes,No,90.48,1444.22,1,3,Yes
CUST-12907,Male,0,49,One year,No,Mailed check,Fiber optic,Yes,No,37.88,1950.36,1,0,No
CUST-12908,Female,0,23,One year,No,Credit card (automatic),DSL,Yes,Yes,59.27,1393.26,0,1,Yes
CUST-12909,Male,0,72,One year,Yes,Credit card (automatic),Fiber optic,No,Yes,99.26,7158.08,1,2,No
CUST-12910,Female,0,13,Month-to-month,Yes,Mailed check,No,No,Yes,79.75,1099.22,0,1,Yes
CUST-12911,Male,0,23,Two year,Yes,Mailed check,DSL,No,No,101.2,2339.98,0,2,No
CUST-12912,Female,0,57,One year,No,Credit card (automatic),DSL,No,Yes,43.85,2459.52,3,2,No
CUST-12913,Female,0,62,Month-to-month,No,Credit card (automatic),DSL,Yes,Yes,93.6,5794.45,1,1,No
CUST-12914,Male,0,54,Two year,No,Credit card (automatic),No,No,Yes,38.58,2049.4,2,4,No
CUST-12915,Male,0,20,One year,No,Bank transfer (automatic),No,No,Yes,73.05,1435.98,1,1,No
CUST-12916,Male,0,52,One year,No,Electronic check,Fiber optic,No,Yes,61.82,3151.75,5,1,Yes
CUST-12917,Male,0,23,Month-to-month,No,Electronic check,Fiber optic,Yes,Yes,74.18,1657.64,1,1,Yes
CUST-12918,Female,0,35,Month-to-month,Yes,Mailed check,DSL,Yes,Yes,31.87,1160.18,1,0,No
CUST-12919,Female,0,67,Two year,No,Bank transfer (automatic),DSL,Yes,No,54.55,3671.45,1,1,No
CUST-12920,Male,0,34,Month-to-month,Yes,Credit card (automatic),No,No,No,85.27,2874.03,3,3,No
CUST-12921,Female,0,33,One year,Yes,Credit card (automatic),DSL,Yes,Yes,74.38,,2,1,Yes
CUST-12922,Male,1,46,One year,No,Mailed check,Fiber optic,Yes,Yes,73.42,3357.05,1,1,No
CUST-12923,Male,0,45,Two year,No,Mailed check,Fiber optic,No,No,69.59,3047.36,1,2,No
CUST-12924,Female,0,19,Month-to-month,No,Bank transfer (automatic),DSL,Yes,Yes,113.11,2155.42,3,1,Yes
CUST-12925,Female,0,15,One year,No,Electronic check,Fiber optic,No,No,112.17,1729.82,1,0,Yes
CUST-12926,Female,1,66,Month-to-month,No,Electronic check,Fiber optic,No,Yes,54.44,3711.39,0,2,No
CUST-12927,Female,0,39,One year,No,Credit card (automatic),Fiber optic,Yes,No,53.62,2036.02,1,1,No
CUST-12928,Female,0,18,One year,No,Mailed check,DSL,No,Yes,74.02,1377.55,3,0,Yes
CUST-12929,Female,0,70,Month-to-month,No,Bank transfer (automatic),DSL,No,No,27.86,1914.84,0,0,No
CUST-12930,Female,0,59,One year,Yes,Credit card (automatic),Fiber optic,No,No,48.7,2816.88,0,0,No
CUST-12931,Male,0,32,Month-to-month,Yes,Electronic check,No,No,Yes,41.45,1269.96,2,1,Yes
CUST-12932,Male,0,21,Month-to-month,No,Electronic check,DSL,Yes,No,40.7,861.74,3,0,Yes
CUST-12933,Male,0,40,Month-to-month,Yes,Bank transfer (automatic),No,No,No,82.42,3250.26,2,0,No
CUST-12934,Male,0,27,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,Yes,56.88,1505.42,4,0,No
CUST-12935,Male,0,2,Month-to-month,Yes,Bank transfer (automatic),No,No,No,35.45,48.88,2,1,No
CUST-12936,Female,0,39,Month-to-month,Yes,Credit card (automatic),DSL,No,No,107.45,4153.55,1,0,No
CUST-12937,Male,1,56,One year,No,Electronic check,DSL,No,No,106.1,5900.97,3,1,No
CUST-12938,Male,0,13,One year,No,Mailed check,DSL,No,No,104.93,1242.63,1,1,No
CUST-12939,Male,1,56,One year,No,Mailed check,Fiber optic,No,Yes,57.52,3225.47,1,1,No
CUST-12940,Male,0,66,Month-to-month,Yes,Electronic check,No,No,No,23.98,1586.06,1,1,No
CUST-12941,Male,0,56,Two year,Yes,Mailed check,DSL,No,No,28.98,1583.01,3,0,Yes
CUST-12942,Male,0,28,One year,No,Mailed check,Fiber optic,Yes,No,45.99,1305.74,3,1,Yes
